learner_id,exercise_id,exercise_type,difficulty,score,timestamp
37,276,writing,medium,75.67553296329102,1695814552
30,331,writing,medium,37.882826576421344,1694833305
88,151,speaking,medium,43.12252053917252,1694822740
111,148,speaking,hard,27.02815818049048,1696383401
170,169,reading,hard,57.85597136306649,1694854064
83,244,writing,easy,77.58392475754607,1696061369
5,208,listening,easy,83.90729910252301,1693554224
174,213,listening,easy,84.08822361484788,1694072861
65,243,writing,hard,65.01557091771531,1693620829
131,161,speaking,medium,53.718131074742715,1694224836
179,253,speaking,medium,55.658369301586916,1694191213
189,229,listening,hard,33.32573852936642,1694223254
87,284,listening,hard,48.8665143201091,1695254459
185,398,writing,medium,52.116564788454724,1694549861
142,192,speaking,medium,60.71631454109557,1695711510
48,353,reading,medium,98.50509963074543,1694990550
71,347,speaking,hard,63.98027184183074,1696362558
186,356,reading,hard,57.262864571669645,1694752012
73,219,reading,easy,88.5814562142223,1696404378
1,111,listening,easy,82.88627643184535,1694522281
100,217,reading,easy,77.61141930090083,1693998387
94,102,speaking,hard,42.238287139676615,1696442042
118,215,listening,hard,19.044431195713734,1694847984
119,239,writing,medium,62.088748252922784,1694444720
149,348,writing,easy,90.19205852662321,1694176334
13,203,speaking,medium,54.928398057067085,1694141076
119,234,listening,easy,100.0,1694138273
125,130,writing,medium,44.33367127863686,1695359566
29,185,listening,hard,46.43330008531042,1694313281
89,208,listening,easy,94.55138912506223,1694098923
164,361,speaking,medium,41.06029578187508,1693769444
94,145,reading,easy,97.15915254118345,1694598951
77,141,reading,hard,46.20077909658641,1693625177
17,366,listening,easy,77.3097225281939,1695422703
162,310,speaking,medium,26.504252395397444,1696226857
13,387,reading,easy,77.10859015301352,1695444253
8,308,speaking,medium,78.59085553321688,1696275188
186,387,reading,easy,100.0,1695425861
152,221,writing,easy,90.03377907192579,1695619452
72,116,speaking,easy,66.51427606318336,1696091667
187,245,speaking,hard,53.44253128917714,1694657375
136,384,writing,hard,77.29804762459186,1696307464
116,326,writing,easy,88.20425679300044,1696215026
59,173,writing,medium,93.8684164187294,1695742902
33,180,listening,easy,94.13045862167547,1696089867
114,397,speaking,hard,38.100812974880526,1693845971
171,293,listening,hard,62.03076157211948,1696395970
93,299,writing,medium,80.73739127978975,1696391726
93,316,writing,medium,84.88941642489604,1693695762
18,233,reading,easy,68.83224147997672,1694957810
190,176,writing,hard,54.4350219161613,1696448380
148,287,reading,easy,92.49308192201272,1694253457
131,186,listening,hard,48.36399929609662,1694722105
125,384,writing,hard,44.64751935632377,1696068163
143,201,speaking,medium,78.94783858255201,1695658642
199,386,speaking,easy,95.0237985705835,1694609714
140,359,reading,easy,100.0,1694171948
113,400,reading,medium,57.85248187061902,1695171456
133,385,writing,easy,80.94869693880685,1696058261
103,154,writing,easy,62.123595343283895,1694941521
138,275,listening,hard,88.14817615064626,1693531223
116,156,reading,easy,82.20145953697921,1693995655
42,366,listening,easy,84.65854145323375,1694983611
112,221,writing,easy,51.215855438453744,1696501850
148,308,speaking,medium,69.99657274793995,1693922788
145,399,writing,easy,82.6562768446788,1693822745
21,242,reading,easy,100.0,1694217056
172,201,speaking,medium,53.40185799509395,1694347228
166,269,writing,easy,63.30459153582453,1693641389
128,335,writing,easy,53.32765905441829,1696465935
111,225,speaking,medium,64.25900814251203,1694899711
141,209,writing,easy,73.25824165957846,1694408263
130,225,speaking,medium,51.5739735805536,1694847317
18,129,listening,hard,47.08438420032692,1693901525
148,361,speaking,medium,57.626597114769964,1695669088
141,193,speaking,easy,61.36771352650456,1695789257
31,171,speaking,easy,39.95038981985527,1694089288
40,139,writing,medium,58.29893946595562,1693815017
53,197,reading,medium,77.72366336041456,1693881827
116,385,writing,easy,64.12636250135584,1694145508
54,241,speaking,hard,59.83028840685499,1695828199
179,333,reading,medium,92.13478298825484,1696514923
193,180,listening,easy,90.69202715427933,1695564395
158,155,writing,easy,51.441116780218465,1694100206
18,311,writing,hard,38.10180482145952,1696234618
154,303,writing,medium,66.01247939327581,1695408811
121,163,writing,easy,96.64441336626531,1695792790
60,176,writing,hard,42.55152762312251,1695819081
43,399,writing,easy,79.32215100381487,1695849213
24,322,writing,easy,72.93593037091216,1695605644
127,170,writing,easy,100.0,1695958348
45,247,reading,hard,87.63134528819327,1696021049
73,325,listening,easy,95.587045263833,1694991196
162,355,listening,hard,45.38761797523219,1694027823
86,215,listening,hard,65.45425435463464,1694827288
198,259,listening,easy,69.51402709937548,1695400298
90,391,speaking,hard,51.30131736410124,1694178329
44,351,reading,easy,97.05918512275834,1693882503
164,291,listening,easy,100.0,1695864311
88,193,speaking,easy,53.55573454347437,1695239809
61,247,reading,hard,50.96550755728826,1694995610
17,316,writing,medium,73.45914599235331,1694842980
137,160,listening,medium,100.0,1695132312
145,170,writing,easy,64.85550983658571,1694405378
194,284,listening,hard,33.57611148823969,1695839248
127,167,speaking,easy,91.3653064788663,1695426501
32,383,listening,medium,96.9626052963255,1695497400
49,190,speaking,easy,81.60839134416733,1694513066
155,282,reading,easy,91.02018917580189,1696241785
55,124,speaking,hard,70.94871114260903,1693836814
116,381,writing,hard,53.27518097410022,1695561256
113,299,writing,medium,75.1250937155477,1696467004
185,193,speaking,easy,100.0,1695114137
105,371,writing,medium,60.515270396400496,1694686124
4,120,writing,hard,29.565888331680796,1695503860
153,115,listening,medium,69.82786585141871,1694598017
200,119,speaking,easy,87.6212908876183,1694697107
157,105,writing,easy,68.57089853968563,1694602669
1,240,writing,easy,80.0972368104486,1694632763
104,101,reading,hard,81.6630439425971,1694317446
128,371,writing,medium,100.0,1693771751
148,194,writing,medium,54.03572278453961,1696420875
193,225,speaking,medium,54.67949024484244,1694501483
11,228,speaking,medium,79.37295382351112,1695249869
31,251,speaking,medium,77.65264875778192,1693756819
186,264,writing,easy,100.0,1696216575
34,366,listening,easy,89.92903821143402,1694748202
169,337,listening,medium,77.81270769240484,1695870734
26,225,speaking,medium,42.25307326310641,1695128601
8,233,reading,easy,100.0,1694499343
26,313,speaking,easy,91.4853669423479,1695142372
168,119,speaking,easy,77.28215388297659,1694926619
20,221,writing,easy,99.1228571653566,1694743698
20,169,reading,hard,47.625437634006246,1694414541
24,217,reading,easy,100.0,1694119309
137,281,speaking,medium,49.958864162616194,1695641801
101,304,listening,medium,82.14048203062723,1693743812
50,304,listening,medium,100.0,1694695802
46,392,writing,easy,62.473906034934984,1694023073
125,201,speaking,medium,70.67530638894402,1695413105
181,175,listening,easy,100.0,1694348210
139,172,reading,medium,100.0,1695706167
175,123,reading,easy,80.3552756602428,1694115318
130,233,reading,easy,99.42008099416438,1695090271
104,337,listening,medium,47.380448889530115,1695321929
146,131,writing,hard,26.33876351708348,1694674691
193,289,reading,easy,77.73991417916997,1695956368
129,227,reading,easy,71.5228897258281,1695524167
27,155,writing,easy,71.07603194672225,1695457635
131,373,reading,easy,92.50733433015255,1693854610
141,132,reading,hard,52.99363262252437,1696405499
133,281,speaking,medium,73.09047676179634,1695437891
97,342,listening,easy,68.96279732984445,1695649827
12,105,writing,easy,100.0,1694430012
65,355,listening,hard,33.43640299948895,1693787985
24,155,writing,easy,95.77625615243517,1696456769
151,384,writing,hard,6.638476158173702,1696418543
144,378,speaking,hard,50.343533779959834,1696148681
185,103,listening,easy,79.16124857376764,1693850675
183,293,listening,hard,89.57177940552388,1693949269
128,164,speaking,hard,21.277881854748568,1695952603
34,209,writing,easy,57.03429956635102,1695399962
54,279,speaking,medium,91.61673482746392,1694086197
110,147,writing,medium,64.45059268843119,1694275959
164,374,speaking,easy,87.71294826825721,1694126855
17,346,reading,medium,99.81805435426567,1695885369
21,101,reading,hard,71.61741681617997,1694259485
122,285,writing,easy,75.52741292198247,1695046282
169,305,writing,medium,72.87120204078073,1693893346
60,199,listening,easy,97.4008596697031,1693630174
111,305,writing,medium,54.45986323079847,1694887090
47,103,listening,easy,100.0,1694130008
61,382,writing,medium,66.86876452897366,1695710451
107,318,reading,medium,60.574511363423724,1695809325
88,163,writing,easy,61.818575455722495,1695718318
101,359,reading,easy,89.43008168746641,1693807120
41,208,listening,easy,80.2607016745448,1693906031
181,190,speaking,easy,67.48051085865416,1695648920
28,111,listening,easy,64.77526095663212,1696334070
3,244,writing,easy,50.450870543822475,1696040383
22,291,listening,easy,100.0,1694634725
139,325,listening,easy,100.0,1693932342
152,337,listening,medium,60.55002532779808,1695943501
22,376,writing,hard,47.17699651426751,1694379078
84,239,writing,medium,83.30639611602284,1693559536
20,367,writing,easy,67.661955669558,1694761551
11,207,speaking,hard,25.99441323613153,1696472731
65,277,listening,hard,31.565355056823726,1694604204
65,206,speaking,medium,55.66243340510374,1695099892
3,298,reading,easy,100.0,1694896931
64,216,listening,easy,95.91664268329444,1694747419
194,399,writing,easy,70.00270260368126,1694470565
35,219,reading,easy,99.86515976913296,1693932189
157,258,listening,medium,82.00690245951128,1696300911
177,208,listening,easy,80.05152977793213,1696055725
10,202,reading,hard,30.84671734695138,1693591059
30,186,listening,hard,45.20905827009214,1695438747
175,108,listening,medium,77.40847888479425,1694386403
143,338,writing,hard,40.378545446237624,1695656156
145,258,listening,medium,49.49130280142215,1693565520
11,183,reading,hard,65.95419124035952,1694927296
77,316,writing,medium,90.41896680007203,1694561690
58,267,writing,easy,90.91568451915487,1694859790
162,178,reading,medium,62.42621834243006,1693608765
83,204,reading,easy,94.62804561368864,1695721907
117,130,writing,medium,48.717362917453066,1694697857
141,288,writing,medium,47.258035408983844,1695909432
138,247,reading,hard,49.1141710494172,1694368455
147,201,speaking,medium,61.827765079780065,1695535516
169,221,writing,easy,69.83410222857844,1696299067
128,145,reading,easy,100.0,1694814078
132,282,reading,easy,71.81306816798927,1694117644
79,326,writing,easy,53.06757215836219,1695629166
121,165,writing,medium,56.621076564213624,1694845657
57,389,listening,medium,65.15446926908126,1694947536
195,215,listening,hard,52.987633470240425,1694828217
109,107,reading,easy,89.33398401294923,1695021703
35,135,speaking,medium,61.79825056423678,1696213235
187,387,reading,easy,92.58806649533773,1695026408
171,237,listening,easy,83.43141877014568,1694592739
47,308,speaking,medium,53.44915017226639,1696465397
183,295,speaking,medium,89.53787608662384,1694069970
44,120,writing,hard,54.38820730896214,1695735949
39,209,writing,easy,90.96026538437299,1695983293
150,118,reading,hard,40.75882020227111,1695408153
158,344,listening,medium,83.60336068292563,1695153914
126,153,writing,medium,49.684796518074194,1694675907
101,144,writing,hard,56.11357702229443,1694723303
66,154,writing,easy,69.79479707629667,1695079140
85,149,listening,easy,64.70413768314616,1693532460
8,200,reading,medium,100.0,1695778657
72,350,reading,medium,88.9834979156788,1695758819
31,186,listening,hard,64.15842972161131,1694311358
11,121,listening,easy,100.0,1694067555
1,167,speaking,easy,53.995243163968624,1694069020
178,181,speaking,easy,78.57847605643252,1694459160
127,336,listening,hard,25.68436841355058,1693677352
33,196,writing,hard,44.00376245497127,1695653826
113,301,writing,medium,64.35852171475473,1694949426
4,337,listening,medium,63.046808009913335,1695171955
90,390,writing,medium,87.051477802874,1696221960
73,164,speaking,hard,51.11350447501236,1695154674
8,341,reading,medium,61.948407022948565,1694402045
75,386,speaking,easy,91.29397504358273,1694916615
66,232,listening,easy,71.04295423759439,1695151159
93,385,writing,easy,84.82609808575748,1695407184
183,243,writing,hard,52.64262296016244,1693908009
173,363,writing,easy,76.70537336747836,1695809160
126,352,writing,hard,35.4992675451099,1695922898
15,143,listening,easy,51.81439421849636,1694375367
181,294,writing,medium,74.77742339039392,1695338507
109,232,listening,easy,80.09481788911755,1695795915
58,298,reading,easy,95.14466925494352,1695209231
112,145,reading,easy,87.16124384359148,1694992897
33,347,speaking,hard,89.8869015063799,1694861721
103,383,listening,medium,72.548494925844,1695829224
179,112,speaking,hard,43.554051841693756,1695776529
156,291,listening,easy,54.370367961601886,1694920723
53,381,writing,hard,54.12226833263765,1695815149
186,299,writing,medium,57.54053492453716,1693623598
136,162,listening,medium,61.91065682925321,1696236465
91,158,reading,medium,45.791413820933855,1693895228
71,192,speaking,medium,41.104350380792155,1696390727
87,151,speaking,medium,71.22749052348138,1695505053
122,384,writing,hard,66.51396302338232,1693694500
60,239,writing,medium,79.17181143958827,1694053502
52,308,speaking,medium,24.48631007560713,1696016850
33,284,listening,hard,48.7773956286765,1694429821
38,115,listening,medium,79.47307095007397,1694561666
5,280,listening,easy,70.01843235260883,1695979910
48,214,writing,easy,81.42104019134723,1695730078
9,372,reading,easy,94.73789262585389,1693829494
161,166,writing,medium,77.88227520937913,1694032080
177,318,reading,medium,50.30882534995899,1696229476
77,250,reading,medium,100.0,1696381140
35,177,writing,easy,99.36508168425841,1695303609
194,167,speaking,easy,83.5220877315433,1693623593
98,140,listening,easy,55.24366465497211,1696046726
56,194,writing,medium,27.607458418653493,1695155538
173,216,listening,easy,98.90032359758975,1694359769
98,361,speaking,medium,91.9769577125332,1695790822
85,282,reading,easy,57.00950360286073,1693626376
92,171,speaking,easy,65.35235534541553,1696488840
110,253,speaking,medium,49.40251886783247,1693686457
7,329,listening,easy,72.98710705124716,1693625510
6,165,writing,medium,40.299941693634345,1696197024
199,243,writing,hard,8.653957559974444,1693956050
113,199,listening,easy,52.458638348949926,1695406728
119,352,writing,hard,19.274760723909537,1696112325
133,189,speaking,easy,68.41608891875393,1694726507
86,347,speaking,hard,90.04420531451005,1694878995
169,268,reading,medium,95.9352566617485,1695679135
67,313,speaking,easy,82.77024008619387,1696031630
